p_conc,initial_prediction
"(array([-4.60207905e-03,  2.11791316e-05]), array([0.01494912, 0.00022348]), array([3.92404818e-03, 1.53981541e-05]), array([1.00810178e-03, 1.01626920e-06]), array([-9.29384092e-04,  8.63754790e-07]), array([-6.02997065e-03,  3.63605461e-05]), array([0.01594299, 0.00025418]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00025418
"(array([0.01494912, 0.00022348]), array([3.92404818e-03, 1.53981541e-05]), array([1.00810178e-03, 1.01626920e-06]), array([-9.29384092e-04,  8.63754790e-07]), array([-6.02997065e-03,  3.63605461e-05]), array([0.01594299, 0.00025418]), array([0.01124247, 0.00012639]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00012861222046770706
"(array([3.92404818e-03, 1.53981541e-05]), array([1.00810178e-03, 1.01626920e-06]), array([-9.29384092e-04,  8.63754790e-07]), array([-6.02997065e-03,  3.63605461e-05]), array([0.01594299, 0.00025418]), array([0.01124247, 0.00012639]), array([-2.59956499e-03,  6.75773813e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0005992082872655798
"(array([1.00810178e-03, 1.01626920e-06]), array([-9.29384092e-04,  8.63754790e-07]), array([-6.02997065e-03,  3.63605461e-05]), array([0.01594299, 0.00025418]), array([0.01124247, 0.00012639]), array([-2.59956499e-03,  6.75773813e-06]), array([-2.08356069e-03,  4.34122516e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",7.1903975234e-10
"(array([-9.29384092e-04,  8.63754790e-07]), array([-6.02997065e-03,  3.63605461e-05]), array([0.01594299, 0.00025418]), array([0.01124247, 0.00012639]), array([-2.59956499e-03,  6.75773813e-06]), array([-2.08356069e-03,  4.34122516e-06]), array([0.01165738, 0.00013589]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.906e-05
"(array([-6.02997065e-03,  3.63605461e-05]), array([0.01594299, 0.00025418]), array([0.01124247, 0.00012639]), array([-2.59956499e-03,  6.75773813e-06]), array([-2.08356069e-03,  4.34122516e-06]), array([0.01165738, 0.00013589]), array([-7.36884448e-04,  5.42998689e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00011619
"(array([0.01594299, 0.00025418]), array([0.01124247, 0.00012639]), array([-2.59956499e-03,  6.75773813e-06]), array([-2.08356069e-03,  4.34122516e-06]), array([0.01165738, 0.00013589]), array([-7.36884448e-04,  5.42998689e-07]), array([-4.14911485e-03,  1.72151541e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.013e-05
"(array([0.01124247, 0.00012639]), array([-2.59956499e-03,  6.75773813e-06]), array([-2.08356069e-03,  4.34122516e-06]), array([0.01165738, 0.00013589]), array([-7.36884448e-04,  5.42998689e-07]), array([-4.14911485e-03,  1.72151541e-05]), array([0.01122275, 0.00012595]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00012639
"(array([-2.59956499e-03,  6.75773813e-06]), array([-2.08356069e-03,  4.34122516e-06]), array([0.01165738, 0.00013589]), array([-7.36884448e-04,  5.42998689e-07]), array([-4.14911485e-03,  1.72151541e-05]), array([0.01122275, 0.00012595]), array([5.02551739e-03, 2.52558251e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00012785
"(array([-2.08356069e-03,  4.34122516e-06]), array([0.01165738, 0.00013589]), array([-7.36884448e-04,  5.42998689e-07]), array([-4.14911485e-03,  1.72151541e-05]), array([0.01122275, 0.00012595]), array([5.02551739e-03, 2.52558251e-05]), array([-5.03977646e-03,  2.53993467e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000150644
"(array([0.01165738, 0.00013589]), array([-7.36884448e-04,  5.42998689e-07]), array([-4.14911485e-03,  1.72151541e-05]), array([0.01122275, 0.00012595]), array([5.02551739e-03, 2.52558251e-05]), array([-5.03977646e-03,  2.53993467e-05]), array([-2.52229748e-03,  6.36198459e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00014843801938064865
"(array([-7.36884448e-04,  5.42998689e-07]), array([-4.14911485e-03,  1.72151541e-05]), array([0.01122275, 0.00012595]), array([5.02551739e-03, 2.52558251e-05]), array([-5.03977646e-03,  2.53993467e-05]), array([-2.52229748e-03,  6.36198459e-06]), array([1.38177158e-04, 1.90929269e-08]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00075731
"(array([-4.14911485e-03,  1.72151541e-05]), array([0.01122275, 0.00012595]), array([5.02551739e-03, 2.52558251e-05]), array([-5.03977646e-03,  2.53993467e-05]), array([-2.52229748e-03,  6.36198459e-06]), array([1.38177158e-04, 1.90929269e-08]), array([-9.23302184e-03,  8.52486922e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",8.556e-05
"(array([0.01122275, 0.00012595]), array([5.02551739e-03, 2.52558251e-05]), array([-5.03977646e-03,  2.53993467e-05]), array([-2.52229748e-03,  6.36198459e-06]), array([1.38177158e-04, 1.90929269e-08]), array([-9.23302184e-03,  8.52486922e-05]), array([1.94078740e-03, 3.76665572e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00012310799999999984
"(array([5.02551739e-03, 2.52558251e-05]), array([-5.03977646e-03,  2.53993467e-05]), array([-2.52229748e-03,  6.36198459e-06]), array([1.38177158e-04, 1.90929269e-08]), array([-9.23302184e-03,  8.52486922e-05]), array([1.94078740e-03, 3.76665572e-06]), array([-4.09736121e-03,  1.67883689e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.5001475711149268e-05
"(array([-5.03977646e-03,  2.53993467e-05]), array([-2.52229748e-03,  6.36198459e-06]), array([1.38177158e-04, 1.90929269e-08]), array([-9.23302184e-03,  8.52486922e-05]), array([1.94078740e-03, 3.76665572e-06]), array([-4.09736121e-03,  1.67883689e-05]), array([-0.01382438,  0.00019111]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00021143617406366448
"(array([-2.52229748e-03,  6.36198459e-06]), array([1.38177158e-04, 1.90929269e-08]), array([-9.23302184e-03,  8.52486922e-05]), array([1.94078740e-03, 3.76665572e-06]), array([-4.09736121e-03,  1.67883689e-05]), array([-0.01382438,  0.00019111]), array([-0.01156349,  0.00013371]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0005731772379367098
"(array([1.38177158e-04, 1.90929269e-08]), array([-9.23302184e-03,  8.52486922e-05]), array([1.94078740e-03, 3.76665572e-06]), array([-4.09736121e-03,  1.67883689e-05]), array([-0.01382438,  0.00019111]), array([-0.01156349,  0.00013371]), array([0.01496816, 0.00022405]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00011155809560125977
"(array([-9.23302184e-03,  8.52486922e-05]), array([1.94078740e-03, 3.76665572e-06]), array([-4.09736121e-03,  1.67883689e-05]), array([-0.01382438,  0.00019111]), array([-0.01156349,  0.00013371]), array([0.01496816, 0.00022405]), array([-1.06697858e-03,  1.13844329e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0004463494811897597
"(array([1.94078740e-03, 3.76665572e-06]), array([-4.09736121e-03,  1.67883689e-05]), array([-0.01382438,  0.00019111]), array([-0.01156349,  0.00013371]), array([0.01496816, 0.00022405]), array([-1.06697858e-03,  1.13844329e-06]), array([0.01629889, 0.00026565]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00026565
"(array([-4.09736121e-03,  1.67883689e-05]), array([-0.01382438,  0.00019111]), array([-0.01156349,  0.00013371]), array([0.01496816, 0.00022405]), array([-1.06697858e-03,  1.13844329e-06]), array([0.01629889, 0.00026565]), array([-1.67034694e-03,  2.79005889e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00021744461157467373
"(array([-0.01382438,  0.00019111]), array([-0.01156349,  0.00013371]), array([0.01496816, 0.00022405]), array([-1.06697858e-03,  1.13844329e-06]), array([0.01629889, 0.00026565]), array([-1.67034694e-03,  2.79005889e-06]), array([4.05582825e-03, 1.64497428e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002677
"(array([-0.01156349,  0.00013371]), array([0.01496816, 0.00022405]), array([-1.06697858e-03,  1.13844329e-06]), array([0.01629889, 0.00026565]), array([-1.67034694e-03,  2.79005889e-06]), array([4.05582825e-03, 1.64497428e-05]), array([-1.77180200e-03,  3.13928234e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0008923434401187439
"(array([0.01496816, 0.00022405]), array([-1.06697858e-03,  1.13844329e-06]), array([0.01629889, 0.00026565]), array([-1.67034694e-03,  2.79005889e-06]), array([4.05582825e-03, 1.64497428e-05]), array([-1.77180200e-03,  3.13928234e-06]), array([1.66653935e-03, 2.77735340e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00017105
"(array([-1.06697858e-03,  1.13844329e-06]), array([0.01629889, 0.00026565]), array([-1.67034694e-03,  2.79005889e-06]), array([4.05582825e-03, 1.64497428e-05]), array([-1.77180200e-03,  3.13928234e-06]), array([1.66653935e-03, 2.77735340e-06]), array([-1.38772249e-04,  1.92577370e-08]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00017720447962909857
"(array([0.01629889, 0.00026565]), array([-1.67034694e-03,  2.79005889e-06]), array([4.05582825e-03, 1.64497428e-05]), array([-1.77180200e-03,  3.13928234e-06]), array([1.66653935e-03, 2.77735340e-06]), array([-1.38772249e-04,  1.92577370e-08]), array([4.30730519e-03, 1.85528780e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.6233e-06
"(array([-1.67034694e-03,  2.79005889e-06]), array([4.05582825e-03, 1.64497428e-05]), array([-1.77180200e-03,  3.13928234e-06]), array([1.66653935e-03, 2.77735340e-06]), array([-1.38772249e-04,  1.92577370e-08]), array([4.30730519e-03, 1.85528780e-05]), array([-3.59450757e-03,  1.29204847e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.08737e-05
