,p_conc,initial_prediction,refined_prediction_0,refined_prediction_1,refined_prediction_2,y_true,tau,regime
708,"(array([-3.91597546e-03,  1.53348638e-05]), array([-7.66265588e-04,  5.87162951e-07]), array([0.01422826, 0.00020244]), array([-0.01228507,  0.00015092]), array([4.42448726e-03, 1.95760875e-05]), array([0.01144771, 0.00013105]), array([-1.92282607e-03,  3.69726009e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.767e-05,7.562350538578538e-05,0.0001,7.562350538578538e-05,7.562350538578538e-05,0.00010219416970491771,low
709,"(array([-7.66265588e-04,  5.87162951e-07]), array([0.01422826, 0.00020244]), array([-0.01228507,  0.00015092]), array([4.42448726e-03, 1.95760875e-05]), array([0.01144771, 0.00013105]), array([-1.92282607e-03,  3.69726009e-06]), array([-8.69617763e-03,  7.56235054e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.5e-07,0.0001,0.000551,0.000551,0.00055182164459085,0.00010219416970491771,high
710,"(array([0.01422826, 0.00020244]), array([-0.01228507,  0.00015092]), array([4.42448726e-03, 1.95760875e-05]), array([0.01144771, 0.00013105]), array([-1.92282607e-03,  3.69726009e-06]), array([-8.69617763e-03,  7.56235054e-05]), array([0.02349088, 0.00055182]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00059594270656,0.0002,5.352148931024105e-06,0.0002,5.352148931024105e-06,0.00010219416970491771,low
711,"(array([-0.01228507,  0.00015092]), array([4.42448726e-03, 1.95760875e-05]), array([0.01144771, 0.00013105]), array([-1.92282607e-03,  3.69726009e-06]), array([-8.69617763e-03,  7.56235054e-05]), array([0.02349088, 0.00055182]), array([2.31347119e-03, 5.35214893e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000324688290356,0.0002,3.4701392050448684e-05,0.0002,3.4701392050448684e-05,0.00010219416970491771,low
712,"(array([4.42448726e-03, 1.95760875e-05]), array([0.01144771, 0.00013105]), array([-1.92282607e-03,  3.69726009e-06]), array([-8.69617763e-03,  7.56235054e-05]), array([0.02349088, 0.00055182]), array([2.31347119e-03, 5.35214893e-06]), array([5.89078875e-03, 3.47013921e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0003529297454806,0.0002,1.2109714227595212e-05,0.0002,1.2109714227595212e-05,0.00010219416970491771,low
713,"(array([0.01144771, 0.00013105]), array([-1.92282607e-03,  3.69726009e-06]), array([-8.69617763e-03,  7.56235054e-05]), array([0.02349088, 0.00055182]), array([2.31347119e-03, 5.35214893e-06]), array([5.89078875e-03, 3.47013921e-05]), array([3.47990147e-03, 1.21097142e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0003378002792777,2.4474225107161094e-07,2e-07,2.4e-07,2.4474225107161094e-07,0.00010219416970491771,low
714,"(array([-1.92282607e-03,  3.69726009e-06]), array([-8.69617763e-03,  7.56235054e-05]), array([0.02349088, 0.00055182]), array([2.31347119e-03, 5.35214893e-06]), array([5.89078875e-03, 3.47013921e-05]), array([3.47990147e-03, 1.21097142e-05]), array([4.94714313e-04, 2.44742251e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.6564455895294123e-06,0.0001139128421083,0.0001,0.0001,0.00011391284210835915,0.00010219416970491771,high
715,"(array([-8.69617763e-03,  7.56235054e-05]), array([0.02349088, 0.00055182]), array([2.31347119e-03, 5.35214893e-06]), array([5.89078875e-03, 3.47013921e-05]), array([3.47990147e-03, 1.21097142e-05]), array([4.94714313e-04, 2.44742251e-07]), array([-0.010673  ,  0.00011391]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001147543,2.4070244194635065e-05,2e-05,2.1e-05,2.4070244194635065e-05,0.00010219416970491771,low
716,"(array([0.02349088, 0.00055182]), array([2.31347119e-03, 5.35214893e-06]), array([5.89078875e-03, 3.47013921e-05]), array([3.47990147e-03, 1.21097142e-05]), array([4.94714313e-04, 2.44742251e-07]), array([-0.010673  ,  0.00011391]), array([4.90614352e-03, 2.40702442e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.756e-05,2.5e-10,2e-10,2.5e-10,2.2723158895359386e-10,0.00010219416970491771,low
717,"(array([2.31347119e-03, 5.35214893e-06]), array([5.89078875e-03, 3.47013921e-05]), array([3.47990147e-03, 1.21097142e-05]), array([4.94714313e-04, 2.44742251e-07]), array([-0.010673  ,  0.00011391]), array([4.90614352e-03, 2.40702442e-05]), array([1.50742028e-05, 2.27231589e-10]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00022601330765,0.0002583976498881,0.0,0.0002,0.0002583976498881649,0.00010219416970491771,high
718,"(array([5.89078875e-03, 3.47013921e-05]), array([3.47990147e-03, 1.21097142e-05]), array([4.94714313e-04, 2.44742251e-07]), array([-0.010673  ,  0.00011391]), array([4.90614352e-03, 2.40702442e-05]), array([1.50742028e-05, 2.27231589e-10]), array([0.01607475, 0.0002584 ]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002579687002271,0.0001,2.25e-06,2.24e-06,2.2479861071938486e-06,0.00010219416970491771,low
719,"(array([3.47990147e-03, 1.21097142e-05]), array([4.94714313e-04, 2.44742251e-07]), array([-0.010673  ,  0.00011391]), array([4.90614352e-03, 2.40702442e-05]), array([1.50742028e-05, 2.27231589e-10]), array([0.01607475, 0.0002584 ]), array([-1.49932855e-03,  2.24798611e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.811682417769124e-05,2.406145315437258e-06,0.0001,2.406145315437258e-06,2.406145315437258e-06,0.00010219416970491771,low
720,"(array([4.94714313e-04, 2.44742251e-07]), array([-0.010673  ,  0.00011391]), array([4.90614352e-03, 2.40702442e-05]), array([1.50742028e-05, 2.27231589e-10]), array([0.01607475, 0.0002584 ]), array([-1.49932855e-03,  2.24798611e-06]), array([-1.55117546e-03,  2.40614532e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",6.02658e-05,3.0413087780528535e-05,0.0001,3.0413087780528535e-05,3.0413087780528538e-05,0.00010219416970491771,low
721,"(array([-0.010673  ,  0.00011391]), array([4.90614352e-03, 2.40702442e-05]), array([1.50742028e-05, 2.27231589e-10]), array([0.01607475, 0.0002584 ]), array([-1.49932855e-03,  2.24798611e-06]), array([-1.55117546e-03,  2.40614532e-06]), array([5.51480623e-03, 3.04130878e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",6.09384e-05,4e-05,4.5e-05,4.7e-05,4.7356820370576056e-05,0.00010219416970491771,low
722,"(array([4.90614352e-03, 2.40702442e-05]), array([1.50742028e-05, 2.27231589e-10]), array([0.01607475, 0.0002584 ]), array([-1.49932855e-03,  2.24798611e-06]), array([-1.55117546e-03,  2.40614532e-06]), array([5.51480623e-03, 3.04130878e-05]), array([6.88162919e-03, 4.73568204e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0005026882421404,1.4247357948360482e-05,1e-05,1.2e-05,1.4247357948360482e-05,0.00010219416970491771,low
723,"(array([1.50742028e-05, 2.27231589e-10]), array([0.01607475, 0.0002584 ]), array([-1.49932855e-03,  2.24798611e-06]), array([-1.55117546e-03,  2.40614532e-06]), array([5.51480623e-03, 3.04130878e-05]), array([6.88162919e-03, 4.73568204e-05]), array([3.77456725e-03, 1.42473579e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.490246203171078e-05,1.2150638177691533e-06,1e-06,1.1e-06,1.2150638177691533e-06,0.00010219416970491771,low
724,"(array([0.01607475, 0.0002584 ]), array([-1.49932855e-03,  2.24798611e-06]), array([-1.55117546e-03,  2.40614532e-06]), array([5.51480623e-03, 3.04130878e-05]), array([6.88162919e-03, 4.73568204e-05]), array([3.77456725e-03, 1.42473579e-05]), array([1.10229933e-03, 1.21506382e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0029309695565449,0.0,0.0005,0.0,0.0,0.00010219416970491771,low
725,"(array([-1.49932855e-03,  2.24798611e-06]), array([-1.55117546e-03,  2.40614532e-06]), array([5.51480623e-03, 3.04130878e-05]), array([6.88162919e-03, 4.73568204e-05]), array([3.77456725e-03, 1.42473579e-05]), array([1.10229933e-03, 1.21506382e-06]), array([0., 0.]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0,4.022875482738109e-05,4e-05,4.002e-05,4.022875482738109e-05,0.00010219416970491771,low
726,"(array([-1.55117546e-03,  2.40614532e-06]), array([5.51480623e-03, 3.04130878e-05]), array([6.88162919e-03, 4.73568204e-05]), array([3.77456725e-03, 1.42473579e-05]), array([1.10229933e-03, 1.21506382e-06]), array([0., 0.]), array([-6.34261420e-03,  4.02287548e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.41714e-05,1.2415043027390824e-06,1e-06,1.2e-06,1.2415043027390824e-06,0.00010219416970491771,low
727,"(array([5.51480623e-03, 3.04130878e-05]), array([6.88162919e-03, 4.73568204e-05]), array([3.77456725e-03, 1.42473579e-05]), array([1.10229933e-03, 1.21506382e-06]), array([0., 0.]), array([-6.34261420e-03,  4.02287548e-05]), array([-1.11422812e-03,  1.24150430e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.9144e-06,2.3153872094870237e-07,0.0,2.3153872094870237e-07,2.3153872094870235e-07,0.00010219416970491771,low
728,"(array([6.88162919e-03, 4.73568204e-05]), array([3.77456725e-03, 1.42473579e-05]), array([1.10229933e-03, 1.21506382e-06]), array([0., 0.]), array([-6.34261420e-03,  4.02287548e-05]), array([-1.11422812e-03,  1.24150430e-06]), array([4.81184706e-04, 2.31538721e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.679226978700157e-06,9.346565639678736e-05,9.346565639678736e-05,9.346565639678736e-05,9.346565639678737e-05,0.00010219416970491771,low
729,"(array([3.77456725e-03, 1.42473579e-05]), array([1.10229933e-03, 1.21506382e-06]), array([0., 0.]), array([-6.34261420e-03,  4.02287548e-05]), array([-1.11422812e-03,  1.24150430e-06]), array([4.81184706e-04, 2.31538721e-07]), array([9.66776377e-03, 9.34656564e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000456599042135,1.5945204397461847e-05,1e-05,1.4e-05,1.5945204397461847e-05,0.00010219416970491771,low
730,"(array([1.10229933e-03, 1.21506382e-06]), array([0., 0.]), array([-6.34261420e-03,  4.02287548e-05]), array([-1.11422812e-03,  1.24150430e-06]), array([4.81184706e-04, 2.31538721e-07]), array([9.66776377e-03, 9.34656564e-05]), array([3.99314468e-03, 1.59452044e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0009492046887097,7.719913546756731e-06,7.719913546756731e-06,7e-06,7.719913546756731e-06,0.00010219416970491771,low
731,"(array([0., 0.]), array([-6.34261420e-03,  4.02287548e-05]), array([-1.11422812e-03,  1.24150430e-06]), array([4.81184706e-04, 2.31538721e-07]), array([9.66776377e-03, 9.34656564e-05]), array([3.99314468e-03, 1.59452044e-05]), array([-2.77847324e-03,  7.71991355e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.27151539259e-08,4.728356913173545e-05,4.728356913173545e-05,4e-05,4.728356913173545e-05,0.00010219416970491771,low
